profileId,entity_id_array
3deab839-6cbe-4a2c-ab40-a780083803f3,"[{""entity_id"":""40c3d189-9611-e59f-5808-7847e294642e"",""entity_type"":""channel-linear"",""name"":""Pop2K""},{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""839a00d9-1f1a-215d-c34c-6ae456726061"",""entity_type"":""channel-xtra"",""name"":""Classic Folk""},{""entity_id"":""9e545d10-7c21-9707-1d34-3d503b7365bc"",""entity_type"":""channel-linear"",""name"":""Bluegrass Junction""},{""entity_id"":""9e8d6f72-0b59-85cf-a222-b18d38acdc0f"",""entity_type"":""channel-linear"",""name"":""The Pulse""},{""entity_id"":""41f8b174-fb06-1707-aaa7-e74e109c2ee9"",""entity_type"":""channel-linear"",""name"":""The Coffee House""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""49131562-4579-18dc-6656-b241e88cdac0"",""entity_type"":""channel-xtra"",""name"":""Indie Sleep""},{""entity_id"":""d6f18ec8-cf30-58d9-1601-1cdcd95288c0"",""entity_type"":""channel-xtra"",""name"":""Spectrum Discovery""},{""entity_id"":""fcb5ee7b-d697-ec6e-dbab-c3d942eca913"",""entity_type"":""channel-xtra"",""name"":""Coffee House Discovery""},{""entity_id"":""fd5740ec-7f11-0ecf-f676-46f9dc056d2c"",""entity_type"":""channel-linear"",""name"":""Alt Nation""}]"
452b8693-cad8-49ab-9532-b691eb0b2477,"[{""entity_id"":""0fed9647-cc82-24d7-526d-98762e8a52cd"",""entity_type"":""channel-linear"",""name"":""Octane""},{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""f936a498-89c7-bc15-f158-19a015db0683"",""entity_type"":""channel-linear"",""name"":""SiriusXM Turbo""},{""entity_id"":""6c9ec885-e671-fb9d-40b5-f0e55f93fd9e"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Top Hits""},{""entity_id"":""d3253c66-e1e1-331b-02e6-71580c33791b"",""entity_type"":""channel-linear"",""name"":""Y2Kountry""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""0dfe0e19-b5ad-5055-e82f-a8b3890ee888"",""entity_type"":""channel-xtra"",""name"":""Lo-Fi Café""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""5d6347dd-ce61-9b85-c1d9-70a82209b02e"",""entity_type"":""channel-linear"",""name"":""Kids Place""},{""entity_id"":""80867fa3-093f-b076-bedc-af8d71cb54ab"",""entity_type"":""channel-linear"",""name"":""Faction Talk""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""fd5740ec-7f11-0ecf-f676-46f9dc056d2c"",""entity_type"":""channel-linear"",""name"":""Alt Nation""}]"
45bfb32e-a283-49bc-a366-06ece37707a7,"[{""entity_id"":""0e96d823-844f-3ab7-fdd7-5d74de02e8a7"",""entity_type"":""channel-xtra"",""name"":""Nitro""},{""entity_id"":""325f06d1-8734-0378-1ae1-66323143c249"",""entity_type"":""channel-linear"",""name"":""SiriusXM NBA Radio""},{""entity_id"":""f936a498-89c7-bc15-f158-19a015db0683"",""entity_type"":""channel-linear"",""name"":""SiriusXM Turbo""},{""entity_id"":""21b63878-b369-1503-d1c8-6025cc8571de"",""entity_type"":""channel-linear"",""name"":""FOX Sports on SiriusXM""},{""entity_id"":""51f88432-8311-37e0-b57d-9b0ab63f5ce9"",""entity_type"":""channel-linear"",""name"":""ESPN Radio""},{""entity_id"":""d6fd521e-11fd-7ffa-d773-7aaa466cd3d6"",""entity_type"":""channel-xtra"",""name"":""2010s Hard Rock Hits""},{""entity_id"":""bf95ab7f-4bcb-c600-1cf4-4ca33eab1a51"",""entity_type"":""channel-xtra"",""name"":""Turbo Party""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""e253bdca-601f-2b68-52fc-3f6a9fa33bb9"",""entity_type"":""channel-linear"",""name"":""ESPN Xtra""},{""entity_id"":""3bf1a125-c0a3-e164-4910-638175ad698d"",""entity_type"":""channel-xtra"",""name"":""Turbo Workout""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""95ccef63-a111-09c6-5791-7f2d0337c635"",""entity_type"":""channel-xtra"",""name"":""Turbo Top 100""}]"
4b626ebf-14f6-41c4-aa4c-efd3dd749aae,"[{""entity_id"":""0a0e2928-72dd-bb4c-3cc2-910dfa506113"",""entity_type"":""channel-xtra"",""name"":""BPM Discovery""},{""entity_id"":""36415c41-0749-9004-4baa-ef0da292b2f4"",""entity_type"":""channel-xtra"",""name"":""BPM Workout""},{""entity_id"":""4abb03ff-55d9-e382-0a0d-cc9a5cc2eb80"",""entity_type"":""channel-xtra"",""name"":""BPM Top Hits""},{""entity_id"":""9e8d6f72-0b59-85cf-a222-b18d38acdc0f"",""entity_type"":""channel-linear"",""name"":""The Pulse""},{""entity_id"":""b10f1700-d575-2a1a-93c3-d5c4033ee589"",""entity_type"":""channel-xtra"",""name"":""Circuit""},{""entity_id"":""0297421f-c65c-3e0c-8299-0d19bc0a89a0"",""entity_type"":""channel-xtra"",""name"":""Diplo's Run Club Radio""},{""entity_id"":""7a38c919-77fe-6627-e180-355633a0e8ec"",""entity_type"":""channel-xtra"",""name"":""Sounds of Ibiza""},{""entity_id"":""f9227748-d27b-0bff-6efb-684024c9f555"",""entity_type"":""channel-xtra"",""name"":""Chill Instrumental""},{""entity_id"":""2fb26836-34d0-1c05-5a56-4afe77ac8d65"",""entity_type"":""channel-xtra"",""name"":""BPM Just Music""},{""entity_id"":""4ebc3011-0ebe-a9ad-c58b-9a306f60fc2b"",""entity_type"":""channel-linear"",""name"":""Diplo's Revolution""},{""entity_id"":""a7c9399c-5259-c39e-30d0-ed598b4ada8a"",""entity_type"":""channel-xtra"",""name"":""Jogging""},{""entity_id"":""44a043a9-4ad8-4f24-fbef-866695c96c95"",""entity_type"":""channel-linear"",""name"":""A State of Armin""}]"
4bf3017c-22c0-46e0-ad78-ba7765f551ae,"[{""entity_id"":""813d656c-9af5-7f51-bb48-d724327d9289"",""entity_type"":""channel-linear"",""name"":""Stars""},{""entity_id"":""93a8061c-dae0-9668-34bd-a5350770d2cb"",""entity_type"":""channel-linear"",""name"":""SmartLess Radio""},{""entity_id"":""d20ad2ef-54e7-4b1a-60b6-ff5351421cd0"",""entity_type"":""channel-linear"",""name"":""Unwell On Air""},{""entity_id"":""dd21ed4a-49e7-ae02-3a61-cd730602a389"",""entity_type"":""channel-linear"",""name"":""Conan O'Brien Radio""},{""entity_id"":""123f7d39-c99f-2f01-7900-0d4b8b010cb7"",""entity_type"":""channel-linear"",""name"":""Howard 100""},{""entity_id"":""771bf1f6-3885-aa77-e98a-51f5dcccbeba"",""entity_type"":""channel-linear"",""name"":""Comedy Central Radio""},{""entity_id"":""c2144e7c-f3b3-29b4-0ace-c7abdc77f2c9"",""entity_type"":""channel-linear"",""name"":""The Jeff Lewis Channel""},{""entity_id"":""15c78a20-48ff-41f2-aa4e-d0da15455c24"",""entity_type"":""channel-linear"",""name"":""HUR Voices""},{""entity_id"":""2a74320f-938b-8e80-5e7f-5e8e110e1d42"",""entity_type"":""channel-linear"",""name"":""TODAY Show Radio""},{""entity_id"":""0c8ec1e3-f152-0ea1-3b45-35f7ec816990"",""entity_type"":""channel-linear"",""name"":""Comedy Greats""},{""entity_id"":""80867fa3-093f-b076-bedc-af8d71cb54ab"",""entity_type"":""channel-linear"",""name"":""Faction Talk""},{""entity_id"":""96f5d0e4-ebff-564a-6c39-70a4a642e360"",""entity_type"":""channel-linear"",""name"":""Netflix Is A Joke Radio""}]"
6a0ca983-df82-4a0e-b012-9e62c498327b,"[{""entity_id"":""3125bac6-8975-5bda-0a5f-ba175f920bf9"",""entity_type"":""channel-xtra"",""name"":""SiriusXMU Discovery""},{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""d54094ef-b462-5a96-b54e-1d12606827ed"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Adv Placement""},{""entity_id"":""659c1843-f6ac-773b-1df6-4a814d4a582b"",""entity_type"":""channel-xtra"",""name"":""Lithium Just Music""},{""entity_id"":""3cebb3a3-6b03-2ad2-e5be-d9f4841249a2"",""entity_type"":""channel-linear"",""name"":""Comedy Roundup""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""360f0648-8908-b6b4-2aef-4017bef19a89"",""entity_type"":""channel-xtra"",""name"":""Lithium Icons""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""8b66f94a-7304-fd83-d442-2153b881c21f"",""entity_type"":""channel-linear"",""name"":""Raw Comedy""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""d6f18ec8-cf30-58d9-1601-1cdcd95288c0"",""entity_type"":""channel-xtra"",""name"":""Spectrum Discovery""}]"
6ab6b763-b857-4b6d-9696-fb3f18c2d348,"[{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""9e8d6f72-0b59-85cf-a222-b18d38acdc0f"",""entity_type"":""channel-linear"",""name"":""The Pulse""},{""entity_id"":""dd21ed4a-49e7-ae02-3a61-cd730602a389"",""entity_type"":""channel-linear"",""name"":""Conan O'Brien Radio""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""771bf1f6-3885-aa77-e98a-51f5dcccbeba"",""entity_type"":""channel-linear"",""name"":""Comedy Central Radio""},{""entity_id"":""194adbca-34d6-cb94-b153-3488ee563308"",""entity_type"":""channel-linear"",""name"":""SiriusXM Hits 1""},{""entity_id"":""3cebb3a3-6b03-2ad2-e5be-d9f4841249a2"",""entity_type"":""channel-linear"",""name"":""Comedy Roundup""},{""entity_id"":""0c8ec1e3-f152-0ea1-3b45-35f7ec816990"",""entity_type"":""channel-linear"",""name"":""Comedy Greats""},{""entity_id"":""5d6347dd-ce61-9b85-c1d9-70a82209b02e"",""entity_type"":""channel-linear"",""name"":""Kids Place""},{""entity_id"":""8b66f94a-7304-fd83-d442-2153b881c21f"",""entity_type"":""channel-linear"",""name"":""Raw Comedy""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""},{""entity_id"":""d960e76a-e678-e62b-a7f2-6345afee1bb2"",""entity_type"":""channel-linear"",""name"":""Disney Jr. Radio""}]"
6dfedea3-2aac-4c74-b509-fc2471953867,"[{""entity_id"":""325f06d1-8734-0378-1ae1-66323143c249"",""entity_type"":""channel-linear"",""name"":""SiriusXM NBA Radio""},{""entity_id"":""4abb03ff-55d9-e382-0a0d-cc9a5cc2eb80"",""entity_type"":""channel-xtra"",""name"":""BPM Top Hits""},{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""6adef1b5-d812-9c10-7c6c-f05af4e27077"",""entity_type"":""channel-linear"",""name"":""BPM""},{""entity_id"":""ef4707e6-b33f-6bfe-c0a9-fbb0022ce5ca"",""entity_type"":""channel-xtra"",""name"":""Reggae Vibes""},{""entity_id"":""05cd3a1a-d292-3b8e-e8c9-1566d0726994"",""entity_type"":""channel-linear"",""name"":""SiriusXM FLY""},{""entity_id"":""881c9b1f-e7fd-4637-b87a-0dd06f1831a5"",""entity_type"":""channel-linear"",""name"":""Bob Marley's Tuff Gong""},{""entity_id"":""69b28967-e01a-0d5f-1c88-9539dad04c2e"",""entity_type"":""channel-xtra"",""name"":""Queens of Hip-Hop""},{""entity_id"":""9c8d1f17-b0e5-3622-de9c-0a5f23192e46"",""entity_type"":""channel-xtra"",""name"":""RTB - B-Sides""},{""entity_id"":""a7c9399c-5259-c39e-30d0-ed598b4ada8a"",""entity_type"":""channel-xtra"",""name"":""Jogging""},{""entity_id"":""cfb904e6-22bd-7381-fe7d-862977ba3f2b"",""entity_type"":""channel-xtra"",""name"":""Fly Party""},{""entity_id"":""dc93524a-aa6d-b0c4-0d53-caabac97500c"",""entity_type"":""channel-xtra"",""name"":""Pop & Dance Mix""}]"
6eaa48b6-5ef2-46f5-80fe-da25a7d02060,"[{""entity_id"":""6a2fec4e-ffaa-e918-7f05-f9d0e3337a94"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop New & Classic""},{""entity_id"":""6adef1b5-d812-9c10-7c6c-f05af4e27077"",""entity_type"":""channel-linear"",""name"":""BPM""},{""entity_id"":""95179ecb-a419-71aa-f3e6-92f5c4db1f7f"",""entity_type"":""channel-linear"",""name"":""SoundCloud Radio""},{""entity_id"":""f3126d70-09ea-bd0c-57cd-af5ab798f313"",""entity_type"":""channel-linear"",""name"":""SiriusXM NFL Radio""},{""entity_id"":""51f88432-8311-37e0-b57d-9b0ab63f5ce9"",""entity_type"":""channel-linear"",""name"":""ESPN Radio""},{""entity_id"":""ab6a16eb-6e7b-6933-1dd1-8b04fbc922ed"",""entity_type"":""channel-linear"",""name"":""Kevin Hart's LOL Radio""},{""entity_id"":""398a7a4a-a3c0-108a-7ea1-f5f985f84d70"",""entity_type"":""channel-xtra"",""name"":""Hip-Hop Nation Discovery""},{""entity_id"":""3cebb3a3-6b03-2ad2-e5be-d9f4841249a2"",""entity_type"":""channel-linear"",""name"":""Comedy Roundup""},{""entity_id"":""4ebc3011-0ebe-a9ad-c58b-9a306f60fc2b"",""entity_type"":""channel-linear"",""name"":""Diplo's Revolution""},{""entity_id"":""b8d08b56-6bca-a461-189e-ea00b223fbf4"",""entity_type"":""channel-linear"",""name"":""NBC Sports Radio""},{""entity_id"":""0c8ec1e3-f152-0ea1-3b45-35f7ec816990"",""entity_type"":""channel-linear"",""name"":""Comedy Greats""},{""entity_id"":""d7151f52-694d-64b7-4e31-9b2f4f534454"",""entity_type"":""channel-linear"",""name"":""Pure Comedy""}]"
7e24c231-a178-45b4-b8db-3020fab42a82,"[{""entity_id"":""7b9dd5a3-ac40-b55a-1d40-8d43116b35eb"",""entity_type"":""channel-xtra"",""name"":""1st Wave Workout""},{""entity_id"":""95eb35fc-b56e-5feb-0f9e-d1106f679742"",""entity_type"":""channel-xtra"",""name"":""Lithium Stripped""},{""entity_id"":""7a642de7-c33f-a628-efb2-3d94a829d17b"",""entity_type"":""channel-linear"",""name"":""Classic Rewind""},{""entity_id"":""855ac14a-ab56-5462-ea40-ecda06123a4c"",""entity_type"":""channel-xtra"",""name"":""Classic Chill""},{""entity_id"":""ba34f8b7-f9d7-658e-2716-07e13004945b"",""entity_type"":""channel-xtra"",""name"":""1st Wave Top 100""},{""entity_id"":""f9227748-d27b-0bff-6efb-684024c9f555"",""entity_type"":""channel-xtra"",""name"":""Chill Instrumental""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""360f0648-8908-b6b4-2aef-4017bef19a89"",""entity_type"":""channel-xtra"",""name"":""Lithium Icons""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""cdc9bee8-9317-37fa-ec8e-464096670c60"",""entity_type"":""channel-linear"",""name"":""Pearl Jam Radio""},{""entity_id"":""ef551c82-25f6-ae51-2ba5-e231c3d5aab2"",""entity_type"":""channel-xtra"",""name"":""Dad Rock""}]"
98a025fc-8cbb-4a8f-8906-46afc2128f04,"[{""entity_id"":""9737bbee-364f-05f9-fe3f-392bbbf61850"",""entity_type"":""channel-linear"",""name"":""Business Radio""},{""entity_id"":""fb5bc33e-a51e-d1dd-d547-3d80e0b8324c"",""entity_type"":""channel-linear"",""name"":""SiriusXM Urban View""},{""entity_id"":""14d3da18-9b75-0f8b-08f2-68a7db2d9c38"",""entity_type"":""channel-xtra"",""name"":""80s to Now Alt Rock""},{""entity_id"":""43993462-1c73-efb8-29e5-0c4652cf8e4f"",""entity_type"":""channel-linear"",""name"":""POTUS Politics""},{""entity_id"":""2a74320f-938b-8e80-5e7f-5e8e110e1d42"",""entity_type"":""channel-linear"",""name"":""TODAY Show Radio""},{""entity_id"":""6c9ec885-e671-fb9d-40b5-f0e55f93fd9e"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Top Hits""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""6d564db0-1df6-27cd-a647-20d7a7dd4e72"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Just Music""},{""entity_id"":""8d9c0b16-4734-3bc4-d523-7c942cf888aa"",""entity_type"":""channel-linear"",""name"":""MLB Network Radio""},{""entity_id"":""bf022b5f-a52e-564e-c35b-4211126df403"",""entity_type"":""channel-linear"",""name"":""Triumph""},{""entity_id"":""d6f18ec8-cf30-58d9-1601-1cdcd95288c0"",""entity_type"":""channel-xtra"",""name"":""Spectrum Discovery""}]"
a9bd4745-fd4f-4a67-9f9f-a3052effcef1,"[{""entity_id"":""038e9a9a-4878-7561-521b-5d432a0798a0"",""entity_type"":""channel-linear"",""name"":""The 10s Spot""},{""entity_id"":""40c3d189-9611-e59f-5808-7847e294642e"",""entity_type"":""channel-linear"",""name"":""Pop2K""},{""entity_id"":""804a5411-b234-1188-27da-f01197103886"",""entity_type"":""channel-linear"",""name"":""The Spectrum""},{""entity_id"":""98672b8b-d1ec-9286-7a7f-b829a617500b"",""entity_type"":""channel-linear"",""name"":""Unwell Music""},{""entity_id"":""d54094ef-b462-5a96-b54e-1d12606827ed"",""entity_type"":""channel-xtra"",""name"":""Alt Nation Adv Placement""},{""entity_id"":""194adbca-34d6-cb94-b153-3488ee563308"",""entity_type"":""channel-linear"",""name"":""SiriusXM Hits 1""},{""entity_id"":""d701b999-973e-4924-cfd9-bfb71bd4c6c5"",""entity_type"":""channel-xtra"",""name"":""Hits 1 Just Music""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""44f9129f-579a-3d23-218f-3c3518036fc6"",""entity_type"":""channel-linear"",""name"":""PopRocks""},{""entity_id"":""91109e50-f6d7-3c63-1403-d841e3819b84"",""entity_type"":""channel-xtra"",""name"":""Hits 1 Top Hits""}]"
abb976e1-feb1-4b26-9f96-5a638afcf6ad,"[{""entity_id"":""93a8061c-dae0-9668-34bd-a5350770d2cb"",""entity_type"":""channel-linear"",""name"":""SmartLess Radio""},{""entity_id"":""b0cb4208-0da7-5559-a769-af864ee396fd"",""entity_type"":""channel-xtra"",""name"":""Today's Country BBQ""},{""entity_id"":""e036602a-d2c1-6008-76a6-61594ef6e957"",""entity_type"":""channel-xtra"",""name"":""Happy Country""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""123f7d39-c99f-2f01-7900-0d4b8b010cb7"",""entity_type"":""channel-linear"",""name"":""Howard 100""},{""entity_id"":""56605cc5-88b8-557b-fc3c-dae7eb41bf56"",""entity_type"":""channel-linear"",""name"":""Radio Andy""},{""entity_id"":""62f63e88-f4f3-448c-8406-089b17e96b0f"",""entity_type"":""channel-xtra"",""name"":""2010s Country Hits""},{""entity_id"":""c2144e7c-f3b3-29b4-0ace-c7abdc77f2c9"",""entity_type"":""channel-linear"",""name"":""The Jeff Lewis Channel""},{""entity_id"":""e094666a-fb10-f50a-bbca-593576dbed5a"",""entity_type"":""channel-xtra"",""name"":""Highway Top Hits""},{""entity_id"":""72874f52-9f17-2e8f-d4cc-3bfdccb4227c"",""entity_type"":""channel-linear"",""name"":""Howard 101""},{""entity_id"":""939b8423-b3ec-2117-6dea-a827708a1a4f"",""entity_type"":""channel-xtra"",""name"":""Nashville Nation""},{""entity_id"":""80867fa3-093f-b076-bedc-af8d71cb54ab"",""entity_type"":""channel-linear"",""name"":""Faction Talk""}]"
b6980db1-eb15-4d76-b093-3164cae305c1,"[{""entity_id"":""4aa7c6f6-76df-7cb9-b19d-379033b8e63a"",""entity_type"":""channel-xtra"",""name"":""60s/70s R&B Hits""},{""entity_id"":""7b9dd5a3-ac40-b55a-1d40-8d43116b35eb"",""entity_type"":""channel-xtra"",""name"":""1st Wave Workout""},{""entity_id"":""f3126d70-09ea-bd0c-57cd-af5ab798f313"",""entity_type"":""channel-linear"",""name"":""SiriusXM NFL Radio""},{""entity_id"":""f8d56fdd-7b88-cae3-c3c7-587d595e74de"",""entity_type"":""channel-xtra"",""name"":""70s on 7 Dance/R&B""},{""entity_id"":""771bf1f6-3885-aa77-e98a-51f5dcccbeba"",""entity_type"":""channel-linear"",""name"":""Comedy Central Radio""},{""entity_id"":""ba34f8b7-f9d7-658e-2716-07e13004945b"",""entity_type"":""channel-xtra"",""name"":""1st Wave Top 100""},{""entity_id"":""3cebb3a3-6b03-2ad2-e5be-d9f4841249a2"",""entity_type"":""channel-linear"",""name"":""Comedy Roundup""},{""entity_id"":""722a1329-63e3-3889-b9bc-db0c5c02464c"",""entity_type"":""channel-xtra"",""name"":""Tranquil""},{""entity_id"":""d9dcf813-1a1a-2f92-a53f-e372ffc235ea"",""entity_type"":""channel-linear"",""name"":""College Sports Radio""},{""entity_id"":""0c8ec1e3-f152-0ea1-3b45-35f7ec816990"",""entity_type"":""channel-linear"",""name"":""Comedy Greats""},{""entity_id"":""64ec5832-5bf6-db31-5b6c-41cac39ded7c"",""entity_type"":""channel-xtra"",""name"":""1st Wave Party""},{""entity_id"":""aca7fffa-8438-5137-40dc-39aadc9a5331"",""entity_type"":""channel-xtra"",""name"":""1st Wave Deep Cuts""}]"
bc3ce03a-939c-4501-99c8-8c6812a02808,"[{""entity_id"":""78588bdb-5d41-9b13-d85d-a63e9f830465"",""entity_type"":""channel-xtra"",""name"":""Reggae Top 100""},{""entity_id"":""ef4707e6-b33f-6bfe-c0a9-fbb0022ce5ca"",""entity_type"":""channel-xtra"",""name"":""Reggae Vibes""},{""entity_id"":""ffd94bb6-5368-67ae-91be-5b2bababeca0"",""entity_type"":""channel-linear"",""name"":""The Highway""},{""entity_id"":""59b6ed0e-4c39-ec45-f8be-ce1599661ce3"",""entity_type"":""channel-linear"",""name"":""Alt2K""},{""entity_id"":""881c9b1f-e7fd-4637-b87a-0dd06f1831a5"",""entity_type"":""channel-linear"",""name"":""Bob Marley's Tuff Gong""},{""entity_id"":""ac00ab0c-0a60-63bb-32fe-44e8b9be24fd"",""entity_type"":""channel-linear"",""name"":""Shaggy Boombastic Radio""},{""entity_id"":""9e9b3f37-c423-c564-3700-5e4c882342fa"",""entity_type"":""channel-xtra"",""name"":""Alt Workout""},{""entity_id"":""c933faa8-3cd2-ff5c-3e22-bb9396dd0f5f"",""entity_type"":""channel-xtra"",""name"":""Spectrum Top Hits""},{""entity_id"":""f49737db-bea3-0c13-9834-b879fb1894c4"",""entity_type"":""channel-linear"",""name"":""SiriusXMU""},{""entity_id"":""32c4747f-8739-d578-62d8-08a92d518445"",""entity_type"":""channel-linear"",""name"":""Lithium""},{""entity_id"":""abfb5780-324f-1219-48c2-c8c2445c17bd"",""entity_type"":""channel-xtra"",""name"":""Indie 1.0""},{""entity_id"":""ef551c82-25f6-ae51-2ba5-e231c3d5aab2"",""entity_type"":""channel-xtra"",""name"":""Dad Rock""}]"
bf56a798-33fa-4f68-88ae-53b1093f6e5b,"[{""entity_id"":""813d656c-9af5-7f51-bb48-d724327d9289"",""entity_type"":""channel-linear"",""name"":""Stars""},{""entity_id"":""93a8061c-dae0-9668-34bd-a5350770d2cb"",""entity_type"":""channel-linear"",""name"":""SmartLess Radio""},{""entity_id"":""d20ad2ef-54e7-4b1a-60b6-ff5351421cd0"",""entity_type"":""channel-linear"",""name"":""Unwell On Air""},{""entity_id"":""dd21ed4a-49e7-ae02-3a61-cd730602a389"",""entity_type"":""channel-linear"",""name"":""Conan O'Brien Radio""},{""entity_id"":""123f7d39-c99f-2f01-7900-0d4b8b010cb7"",""entity_type"":""channel-linear"",""name"":""Howard 100""},{""entity_id"":""771bf1f6-3885-aa77-e98a-51f5dcccbeba"",""entity_type"":""channel-linear"",""name"":""Comedy Central Radio""},{""entity_id"":""c2144e7c-f3b3-29b4-0ace-c7abdc77f2c9"",""entity_type"":""channel-linear"",""name"":""The Jeff Lewis Channel""},{""entity_id"":""15c78a20-48ff-41f2-aa4e-d0da15455c24"",""entity_type"":""channel-linear"",""name"":""HUR Voices""},{""entity_id"":""2a74320f-938b-8e80-5e7f-5e8e110e1d42"",""entity_type"":""channel-linear"",""name"":""TODAY Show Radio""},{""entity_id"":""72874f52-9f17-2e8f-d4cc-3bfdccb4227c"",""entity_type"":""channel-linear"",""name"":""Howard 101""},{""entity_id"":""4fc25519-469b-df27-7887-cbcda25cdb55"",""entity_type"":""channel-xtra"",""name"":""Dead Archive""},{""entity_id"":""80867fa3-093f-b076-bedc-af8d71cb54ab"",""entity_type"":""channel-linear"",""name"":""Faction Talk""}]"
