profileId,entity_id_array
3deab839-6cbe-4a2c-ab40-a780083803f3,"[{""entity_id"":""415a90d0-bb89-3d62-8a43-9e018d952caf"",""entity_type"":""artist-station"",""name"":""Taylor Swift""},{""entity_id"":""5d2d52c1-b96e-36b9-8c5b-1bc1baea9085"",""entity_type"":""artist-station"",""name"":""Zach Bryan""},{""entity_id"":""6eb39077-3911-3c63-a7cf-1c004ea68a64"",""entity_type"":""artist-station"",""name"":""Tate McRae""},{""entity_id"":""8ae5b3ff-ddd7-3c1d-a654-f3dd9447cb5e"",""entity_type"":""artist-station"",""name"":""Olivia Rodrigo""},{""entity_id"":""c79dfb52-2609-3d18-9a4b-05a13b2aa9c5"",""entity_type"":""artist-station"",""name"":""Ariana Grande""},{""entity_id"":""d44aac6f-4497-3ce5-a405-ac9109dc782e"",""entity_type"":""artist-station"",""name"":""Noah Kahan""},{""entity_id"":""0dc38ded-21a1-30b0-afdb-d583d1a84828"",""entity_type"":""artist-station"",""name"":""Weezer""},{""entity_id"":""40332590-1c2c-3e5e-a76a-4460e842229f"",""entity_type"":""artist-station"",""name"":""Kings Of Leon""},{""entity_id"":""42983b55-f122-3e34-9a42-e7e1f616feb4"",""entity_type"":""artist-station"",""name"":""Billie Eilish""},{""entity_id"":""54ef1d0c-5d11-3930-a739-f624377a764d"",""entity_type"":""artist-station"",""name"":""Sabrina Carpenter""},{""entity_id"":""6059b338-91e3-3b65-adad-e1a7386857da"",""entity_type"":""artist-station"",""name"":""Mumford & Sons""},{""entity_id"":""6385aa4f-36bc-3867-920a-018c1ff7f0e2"",""entity_type"":""artist-station"",""name"":""The Avett Brothers""},{""entity_id"":""6625bb44-b0e5-3cc4-a45e-6ff8f2680b23"",""entity_type"":""artist-station"",""name"":""P!nk""},{""entity_id"":""78785665-f324-3069-8ba3-68c972ea7135"",""entity_type"":""artist-station"",""name"":""The Head and the Heart""},{""entity_id"":""9232af8a-8c32-3c1a-ba0d-f1cebacbc319"",""entity_type"":""artist-station"",""name"":""Miley Cyrus""},{""entity_id"":""b8272b8e-d64b-39f6-927d-2b77bd216ca5"",""entity_type"":""artist-station"",""name"":""Chappell Roan""},{""entity_id"":""d0f326bc-005e-3f15-8e4a-c3fb1d80a32e"",""entity_type"":""artist-station"",""name"":""The Lumineers""},{""entity_id"":""3ed43f02-f242-3a14-9d78-2489ed211a5c"",""entity_type"":""artist-station"",""name"":""Coldplay""},{""entity_id"":""6820d12e-001b-3871-a0a6-92b2535a71d1"",""entity_type"":""artist-station"",""name"":""Caamp""},{""entity_id"":""86a7d730-575f-3774-b52b-827eb2a4f148"",""entity_type"":""artist-station"",""name"":""The Killers""}]"
452b8693-cad8-49ab-9532-b691eb0b2477,"[{""entity_id"":""3122b927-254e-37a7-8168-406a90780925"",""entity_type"":""artist-station"",""name"":""The Neighbourhood""},{""entity_id"":""3d73ccf0-d53e-32cd-adbb-3a69758778ac"",""entity_type"":""artist-station"",""name"":""blink-182""},{""entity_id"":""9d382fb7-189b-3b86-b7d2-94cd037e96d5"",""entity_type"":""artist-station"",""name"":""Johnny Cash""},{""entity_id"":""04985f2f-fff2-32a4-a00e-9146f669ef05"",""entity_type"":""artist-station"",""name"":""Willie Nelson""},{""entity_id"":""6684e157-f191-3978-a8be-adddcafb8526"",""entity_type"":""artist-station"",""name"":""Green Day""},{""entity_id"":""9778facd-4eb1-346c-9691-eb0c486eb0fa"",""entity_type"":""artist-station"",""name"":""Shooter Jennings""},{""entity_id"":""9d29657d-f5f4-38ed-9d38-e26cf6f1a61d"",""entity_type"":""artist-station"",""name"":""Fall Out Boy""},{""entity_id"":""bbbe481d-17dd-3697-9414-9e1819d9c5d1"",""entity_type"":""artist-station"",""name"":""Beach House""},{""entity_id"":""f7bf6fe9-f68a-3fd9-937e-868b33999437"",""entity_type"":""artist-station"",""name"":""Steve Earle""},{""entity_id"":""3a2abacb-750a-3834-9638-3b6c7b5d5fb4"",""entity_type"":""artist-station"",""name"":""Rob Thomas""},{""entity_id"":""5e228503-2bfe-3869-b9b9-1d57dcbce4bd"",""entity_type"":""artist-station"",""name"":""Coheed and Cambria""},{""entity_id"":""99aa16c5-9e01-3770-b00c-c6479d7e742e"",""entity_type"":""artist-station"",""name"":""My Chemical Romance""},{""entity_id"":""9b826730-ebf0-3118-ba4b-2c41f78f6762"",""entity_type"":""artist-station"",""name"":""Dan + Shay""},{""entity_id"":""bb5a69dd-9811-315b-b1df-ffb995cecab8"",""entity_type"":""artist-station"",""name"":""The Offspring""},{""entity_id"":""119eeaad-28f5-31e0-a68e-171b2ddcf48b"",""entity_type"":""artist-station"",""name"":""Waylon Jennings""},{""entity_id"":""11e119a9-2ce7-302e-b3ba-dc402f29ec82"",""entity_type"":""artist-station"",""name"":""Panic! At The Disco""},{""entity_id"":""1cfff827-5833-34c9-a739-cf87b656ec66"",""entity_type"":""artist-station"",""name"":""Train""},{""entity_id"":""235f9c6d-5b8e-3cff-a07b-02d90d68e66c"",""entity_type"":""artist-station"",""name"":""Avenged Sevenfold""},{""entity_id"":""944afbb6-0f30-3e02-ae30-2fdddec87cc3"",""entity_type"":""artist-station"",""name"":""Deftones""},{""entity_id"":""e27b2d6e-52d5-324a-8c09-e825d79b9c75"",""entity_type"":""artist-station"",""name"":""Milky Chance""}]"
45bfb32e-a283-49bc-a366-06ece37707a7,"[{""entity_id"":""594118ce-97bc-3559-a521-2a0782755f92"",""entity_type"":""artist-station"",""name"":""Linkin Park""},{""entity_id"":""6158c759-f2dc-3ed2-bed8-f24c643a9769"",""entity_type"":""artist-station"",""name"":""Limp Bizkit""},{""entity_id"":""792f276c-fc29-30a5-b6a3-5941d0c27e34"",""entity_type"":""artist-station"",""name"":""Disturbed""},{""entity_id"":""95bc5055-842e-3724-b32f-ce3f1afe23c0"",""entity_type"":""artist-station"",""name"":""Radiohead""},{""entity_id"":""cefa826b-2c44-3af8-8ef7-9b8cfe7c3b9f"",""entity_type"":""artist-station"",""name"":""CAKE""},{""entity_id"":""4643a067-5364-30b8-8189-9a5440cb7eaa"",""entity_type"":""artist-station"",""name"":""Korn""},{""entity_id"":""4d1aa62f-1be9-3044-bf5a-6739f8101c22"",""entity_type"":""artist-station"",""name"":""The Fray""},{""entity_id"":""84502522-a206-34a4-aa28-244521e3cc71"",""entity_type"":""artist-station"",""name"":""System Of A Down""},{""entity_id"":""96a722b3-a0e1-30a6-af34-9541f48ac3c0"",""entity_type"":""artist-station"",""name"":""Seether""},{""entity_id"":""00cbd2b5-4364-3042-9854-92b5d23e1f31"",""entity_type"":""artist-station"",""name"":""A Perfect Circle""},{""entity_id"":""4e0729d8-8e02-35d5-b8e5-bde55fe82e50"",""entity_type"":""artist-station"",""name"":""Chevelle""},{""entity_id"":""61dfa1a2-503e-3c71-93f7-4e147ca95f0b"",""entity_type"":""artist-station"",""name"":""Metallica""},{""entity_id"":""bf0d3dce-26f4-3bf4-8dc9-4736b17719ba"",""entity_type"":""artist-station"",""name"":""Pearl Jam""},{""entity_id"":""0e7f56ba-bba8-380b-b503-10024d9e1cd5"",""entity_type"":""artist-station"",""name"":""Puscifer""},{""entity_id"":""33967aed-263b-3ce2-b6a5-cd2240e8d9df"",""entity_type"":""artist-station"",""name"":""Godsmack""},{""entity_id"":""6e6ea9b6-a37a-326b-bb6c-b496275422b8"",""entity_type"":""artist-station"",""name"":""Alice In Chains""},{""entity_id"":""944afbb6-0f30-3e02-ae30-2fdddec87cc3"",""entity_type"":""artist-station"",""name"":""Deftones""},{""entity_id"":""bfcfec44-c214-3c3c-8a81-fc81ee44f3c9"",""entity_type"":""artist-station"",""name"":""TOOL""},{""entity_id"":""e7065a2e-94f1-3171-9624-3073e5c17d8d"",""entity_type"":""artist-station"",""name"":""Goose""},{""entity_id"":""f89a97d2-8662-3a35-bd4c-75095990eb78"",""entity_type"":""artist-station"",""name"":""YUNGBLUD""}]"
4b626ebf-14f6-41c4-aa4c-efd3dd749aae,"[{""entity_id"":""75d79271-8d4c-3430-9498-afeb93b2090c"",""entity_type"":""artist-station"",""name"":""Calvin Harris""},{""entity_id"":""a079f85b-5e09-34af-9cd0-64197cd91305"",""entity_type"":""artist-station"",""name"":""Tiësto""},{""entity_id"":""a0dc39a2-10cf-3fbc-b76c-c3af6568560c"",""entity_type"":""artist-station"",""name"":""HUGEL""},{""entity_id"":""c7e81c57-33f5-38ca-9b25-59ef4deb98c9"",""entity_type"":""artist-station"",""name"":""RÜFÜS DU SOL""},{""entity_id"":""cfcec537-ed3c-3b10-ac80-d3c55263298f"",""entity_type"":""artist-station"",""name"":""Diplo""},{""entity_id"":""370bfbc3-2d08-3232-af04-e34dc1ca61b4"",""entity_type"":""artist-station"",""name"":""Swedish House Mafia""},{""entity_id"":""746181df-026a-36c9-8dc0-e18d59239a25"",""entity_type"":""artist-station"",""name"":""The Chainsmokers""},{""entity_id"":""8d31e913-e730-37c9-ab24-cf20aa7b8eb1"",""entity_type"":""artist-station"",""name"":""Zedd""},{""entity_id"":""f8e9d340-98ab-3d02-884c-5c9c31977f4f"",""entity_type"":""artist-station"",""name"":""Steve Aoki""},{""entity_id"":""5ffb0106-c8fe-3d9e-b512-0b3bb55c7543"",""entity_type"":""artist-station"",""name"":""Two Friends""},{""entity_id"":""ced4edd5-4384-3eac-bfa1-3a415e8149eb"",""entity_type"":""artist-station"",""name"":""Armin Van Buuren""},{""entity_id"":""05dec3c6-7d77-3263-96a9-61db06c8b221"",""entity_type"":""artist-station"",""name"":""Lane 8""},{""entity_id"":""0a5a196b-c316-39f7-9526-b0a2e35d38f1"",""entity_type"":""artist-station"",""name"":""Kaskade""},{""entity_id"":""2caaf6ca-0ee5-34a4-8cb5-dd85a293cfb6"",""entity_type"":""artist-station"",""name"":""Avicii""},{""entity_id"":""4ec7d697-42ff-34e9-8546-ecd6da0030d2"",""entity_type"":""artist-station"",""name"":""David Guetta""},{""entity_id"":""54154071-c266-354b-8806-db018e42eda8"",""entity_type"":""artist-station"",""name"":""Eli & Fur""},{""entity_id"":""7a7edbb3-3aa1-3246-98fb-8c0deae45686"",""entity_type"":""artist-station"",""name"":""Crystal Waters""},{""entity_id"":""a010779c-2710-355b-a735-9b25c38eea7f"",""entity_type"":""artist-station"",""name"":""deadmau5""},{""entity_id"":""c3018fb9-87db-38ea-9688-3ce671cb4476"",""entity_type"":""artist-station"",""name"":""Morgan Page""},{""entity_id"":""ccec69c4-9620-31d1-9688-bac22018adc7"",""entity_type"":""artist-station"",""name"":""Alan Walker""}]"
4bf3017c-22c0-46e0-ad78-ba7765f551ae,"[{""entity_id"":""32d3c802-5de2-33f8-a526-65d1e8242ef9"",""entity_type"":""artist-station"",""name"":""Halsey""},{""entity_id"":""47b27b4f-259f-35b8-8f92-221c14479f9a"",""entity_type"":""artist-station"",""name"":""Lana Del Rey""},{""entity_id"":""5d9f1631-ef62-3e1a-b5e7-7eeaafd5e178"",""entity_type"":""artist-station"",""name"":""Kelly Clarkson""},{""entity_id"":""62952aa2-08df-375d-93e7-ef3b9718b709"",""entity_type"":""artist-station"",""name"":""Ed Sheeran""},{""entity_id"":""6eb39077-3911-3c63-a7cf-1c004ea68a64"",""entity_type"":""artist-station"",""name"":""Tate McRae""},{""entity_id"":""833c6775-4dd9-3259-9565-ac0ef01e7b08"",""entity_type"":""artist-station"",""name"":""Justin Bieber""},{""entity_id"":""c2073950-f086-3ab8-8236-2c16cd0f39e9"",""entity_type"":""artist-station"",""name"":""Harry Styles""},{""entity_id"":""cc1b6629-0420-3ede-84d4-d11457539819"",""entity_type"":""artist-station"",""name"":""Josh Groban""},{""entity_id"":""fac36fd6-faed-3296-add0-2a2d853b5917"",""entity_type"":""artist-station"",""name"":""Katy Perry""},{""entity_id"":""2a549461-6456-311b-a61a-5071916aa814"",""entity_type"":""artist-station"",""name"":""AJR""},{""entity_id"":""42983b55-f122-3e34-9a42-e7e1f616feb4"",""entity_type"":""artist-station"",""name"":""Billie Eilish""},{""entity_id"":""6c676df2-4a09-3a3a-a5a5-3aa8db6a09b9"",""entity_type"":""artist-station"",""name"":""David Archuleta""},{""entity_id"":""1f2b3948-a56e-3145-be32-bce2ccd8da29"",""entity_type"":""artist-station"",""name"":""Michael Bublé""},{""entity_id"":""88f70920-cdaf-3878-abc7-f9be14ed7ef7"",""entity_type"":""artist-station"",""name"":""OneRepublic""},{""entity_id"":""9232af8a-8c32-3c1a-ba0d-f1cebacbc319"",""entity_type"":""artist-station"",""name"":""Miley Cyrus""},{""entity_id"":""ca04bd97-9271-3509-85f1-ab79095ceb8c"",""entity_type"":""artist-station"",""name"":""Calum Scott""},{""entity_id"":""e58d963c-b339-3076-8e81-d35cd01bd29c"",""entity_type"":""artist-station"",""name"":""Hilary Weeks""},{""entity_id"":""3ed43f02-f242-3a14-9d78-2489ed211a5c"",""entity_type"":""artist-station"",""name"":""Coldplay""},{""entity_id"":""4ebc19fa-f6e9-3931-bd2c-b61ee90d69da"",""entity_type"":""artist-station"",""name"":""Daughtry""},{""entity_id"":""b6d9f28a-e502-362e-ab7f-365f2e6fbd37"",""entity_type"":""artist-station"",""name"":""Sia""}]"
6a0ca983-df82-4a0e-b012-9e62c498327b,"[{""entity_id"":""3122b927-254e-37a7-8168-406a90780925"",""entity_type"":""artist-station"",""name"":""The Neighbourhood""},{""entity_id"":""906c8534-db1d-3b5b-878a-406f71f77a00"",""entity_type"":""artist-station"",""name"":""Djo""},{""entity_id"":""95bc5055-842e-3724-b32f-ce3f1afe23c0"",""entity_type"":""artist-station"",""name"":""Radiohead""},{""entity_id"":""e967dcfe-d2e9-3a86-8234-4d74d1852c4e"",""entity_type"":""artist-station"",""name"":""Stereolab""},{""entity_id"":""21b0eea2-81db-325f-9479-0d8bbbbb5fbe"",""entity_type"":""artist-station"",""name"":""Cigarettes After Sex""},{""entity_id"":""2cda4b81-f74b-3df8-83ac-33c1b58fb5cf"",""entity_type"":""artist-station"",""name"":""Nirvana""},{""entity_id"":""397a1dce-ffaa-332a-9c19-050f4266ffed"",""entity_type"":""artist-station"",""name"":""Soundgarden""},{""entity_id"":""9d29657d-f5f4-38ed-9d38-e26cf6f1a61d"",""entity_type"":""artist-station"",""name"":""Fall Out Boy""},{""entity_id"":""bbbe481d-17dd-3697-9414-9e1819d9c5d1"",""entity_type"":""artist-station"",""name"":""Beach House""},{""entity_id"":""35f6af44-d2e7-330e-b347-3d53deeeb066"",""entity_type"":""artist-station"",""name"":""Cocteau Twins""},{""entity_id"":""3a2abacb-750a-3834-9638-3b6c7b5d5fb4"",""entity_type"":""artist-station"",""name"":""Rob Thomas""},{""entity_id"":""9b826730-ebf0-3118-ba4b-2c41f78f6762"",""entity_type"":""artist-station"",""name"":""Dan + Shay""},{""entity_id"":""bf0d3dce-26f4-3bf4-8dc9-4736b17719ba"",""entity_type"":""artist-station"",""name"":""Pearl Jam""},{""entity_id"":""1cfff827-5833-34c9-a739-cf87b656ec66"",""entity_type"":""artist-station"",""name"":""Train""},{""entity_id"":""48a30adb-854f-33f8-8301-2ad09b2f3e89"",""entity_type"":""artist-station"",""name"":""Beck""},{""entity_id"":""68ee164a-709b-3f50-9777-098a475b2e95"",""entity_type"":""artist-station"",""name"":""Tom Morello""},{""entity_id"":""6b22f861-a957-3b8d-9f79-0eb1507a170b"",""entity_type"":""artist-station"",""name"":""R.E.M.""},{""entity_id"":""6e6ea9b6-a37a-326b-bb6c-b496275422b8"",""entity_type"":""artist-station"",""name"":""Alice In Chains""},{""entity_id"":""e27b2d6e-52d5-324a-8c09-e825d79b9c75"",""entity_type"":""artist-station"",""name"":""Milky Chance""},{""entity_id"":""f89a97d2-8662-3a35-bd4c-75095990eb78"",""entity_type"":""artist-station"",""name"":""YUNGBLUD""}]"
6ab6b763-b857-4b6d-9696-fb3f18c2d348,"[{""entity_id"":""075fb346-a39e-3f31-8eeb-d9d3f638b64d"",""entity_type"":""artist-station"",""name"":""The Greatest Showman""},{""entity_id"":""32d3c802-5de2-33f8-a526-65d1e8242ef9"",""entity_type"":""artist-station"",""name"":""Halsey""},{""entity_id"":""415a90d0-bb89-3d62-8a43-9e018d952caf"",""entity_type"":""artist-station"",""name"":""Taylor Swift""},{""entity_id"":""55edc8a3-1efb-356f-a289-6a186bbcb980"",""entity_type"":""artist-station"",""name"":""24KGoldn""},{""entity_id"":""8ae5b3ff-ddd7-3c1d-a654-f3dd9447cb5e"",""entity_type"":""artist-station"",""name"":""Olivia Rodrigo""},{""entity_id"":""addd1130-aa8b-3cb9-bee7-be3efea16155"",""entity_type"":""artist-station"",""name"":""Bruno Mars""},{""entity_id"":""c79dfb52-2609-3d18-9a4b-05a13b2aa9c5"",""entity_type"":""artist-station"",""name"":""Ariana Grande""},{""entity_id"":""e65f9411-09ee-332a-8041-5e776aa330cf"",""entity_type"":""artist-station"",""name"":""Olivia Dean""},{""entity_id"":""074632c8-899e-371c-9771-ffd043fa7517"",""entity_type"":""artist-station"",""name"":""Hannah Montana""},{""entity_id"":""0dc3db73-aa9e-3b0c-99ef-a2e66b50fef7"",""entity_type"":""artist-station"",""name"":""Kristin Chenoweth""},{""entity_id"":""1b2fa5cf-8ff7-332b-805d-9d1b7d84ebb3"",""entity_type"":""artist-station"",""name"":""Ella Langley""},{""entity_id"":""54ef1d0c-5d11-3930-a739-f624377a764d"",""entity_type"":""artist-station"",""name"":""Sabrina Carpenter""},{""entity_id"":""5a92e664-4e06-394a-8871-263c848cf57e"",""entity_type"":""artist-station"",""name"":""Cynthia Erivo""},{""entity_id"":""a8687b5e-6782-32fd-b433-2e5d8f1d3396"",""entity_type"":""artist-station"",""name"":""Liza Minnelli""},{""entity_id"":""d63c09d4-608f-3463-bd52-8e796e2e238d"",""entity_type"":""artist-station"",""name"":""Zara Larsson""},{""entity_id"":""fe9cd10e-b85a-393b-9155-a093d5c97be8"",""entity_type"":""artist-station"",""name"":""Stephen Sondheim""},{""entity_id"":""0b18bfff-1a1f-3063-be09-a12f7c809f20"",""entity_type"":""artist-station"",""name"":""Sarah Brightman""},{""entity_id"":""15b541df-5b34-3444-aa16-1f8fd942fe19"",""entity_type"":""artist-station"",""name"":""Danny Elfman""},{""entity_id"":""b09c5236-58da-3033-9b63-b4889af37b80"",""entity_type"":""artist-station"",""name"":""HARDY""},{""entity_id"":""b815dd66-20b2-3d60-b1e2-ded54fbf7e8a"",""entity_type"":""artist-station"",""name"":""Ben Platt""}]"
6eaa48b6-5ef2-46f5-80fe-da25a7d02060,"[{""entity_id"":""0f5b5c6e-2716-3449-88ed-7289fb3c4634"",""entity_type"":""artist-station"",""name"":""Future""},{""entity_id"":""2e1bf803-b83a-35c2-89a9-cdc340e7e86c"",""entity_type"":""artist-station"",""name"":""Migos""},{""entity_id"":""60ced4d7-4119-39df-9985-42d1b6ad1939"",""entity_type"":""artist-station"",""name"":""Don Toliver""},{""entity_id"":""a079f85b-5e09-34af-9cd0-64197cd91305"",""entity_type"":""artist-station"",""name"":""Tiësto""},{""entity_id"":""a5380c6d-2162-3227-8f92-5f8be5ec94a0"",""entity_type"":""artist-station"",""name"":""DaBaby""},{""entity_id"":""746181df-026a-36c9-8dc0-e18d59239a25"",""entity_type"":""artist-station"",""name"":""The Chainsmokers""},{""entity_id"":""75c6c5d7-6a68-3fa2-b552-89908addf250"",""entity_type"":""artist-station"",""name"":""GloRilla""},{""entity_id"":""9c3d0e6d-a107-31c0-a290-14c666f689e3"",""entity_type"":""artist-station"",""name"":""DMX""},{""entity_id"":""c4b427b7-19dd-3c3e-825a-3812b3bf7ada"",""entity_type"":""artist-station"",""name"":""Young Dolph""},{""entity_id"":""d3160a1e-ef44-3096-9812-b5cc8ce76ad8"",""entity_type"":""artist-station"",""name"":""Lil Baby""},{""entity_id"":""f8e9d340-98ab-3d02-884c-5c9c31977f4f"",""entity_type"":""artist-station"",""name"":""Steve Aoki""},{""entity_id"":""5ffb0106-c8fe-3d9e-b512-0b3bb55c7543"",""entity_type"":""artist-station"",""name"":""Two Friends""},{""entity_id"":""66cb7b12-21a2-329f-b388-7a0bc59baeec"",""entity_type"":""artist-station"",""name"":""BigXthaPlug""},{""entity_id"":""6de80d0b-83cd-3e89-b891-82a2ee43369e"",""entity_type"":""artist-station"",""name"":""Rod Wave""},{""entity_id"":""ced4edd5-4384-3eac-bfa1-3a415e8149eb"",""entity_type"":""artist-station"",""name"":""Armin Van Buuren""},{""entity_id"":""082e3642-c568-3063-aa57-10a90ba2e03e"",""entity_type"":""artist-station"",""name"":""The Notorious B.I.G.""},{""entity_id"":""1edd0c27-c4f3-3771-85ee-bdeda4a74e89"",""entity_type"":""artist-station"",""name"":""1K Phew""},{""entity_id"":""4ec7d697-42ff-34e9-8546-ecd6da0030d2"",""entity_type"":""artist-station"",""name"":""David Guetta""},{""entity_id"":""6017e84b-d45d-3801-815b-8cbf878ebd42"",""entity_type"":""artist-station"",""name"":""Moneybagg Yo""},{""entity_id"":""bd7a752d-e13f-3103-b462-0382b0f3d352"",""entity_type"":""artist-station"",""name"":""T.I.""}]"
7e24c231-a178-45b4-b8db-3020fab42a82,"[{""entity_id"":""04c4e6d6-05bd-3a71-933a-77d633abf63a"",""entity_type"":""artist-station"",""name"":""The Rumjacks""},{""entity_id"":""53ea17ad-8bf8-3fb4-8e9d-8df348803bc6"",""entity_type"":""artist-station"",""name"":""Devo""},{""entity_id"":""f0319d21-96f0-34ac-b15d-cfd0b5170baa"",""entity_type"":""artist-station"",""name"":""Echo & The Bunnymen""},{""entity_id"":""f5a9938e-8bb3-3ed2-824b-5a9db0d429dd"",""entity_type"":""artist-station"",""name"":""The Tossers""},{""entity_id"":""519181af-8000-31d4-af20-b96c7a7e5bc7"",""entity_type"":""artist-station"",""name"":""Blondie""},{""entity_id"":""78c36ca0-16d9-398e-ae6d-9c651d5ecf9d"",""entity_type"":""artist-station"",""name"":""Flogging Molly""},{""entity_id"":""a231e65f-bf50-3652-8ba9-367dabf2d510"",""entity_type"":""artist-station"",""name"":""Madness""},{""entity_id"":""d6dfa93f-9e7d-3634-9b34-5e456b3f0e01"",""entity_type"":""artist-station"",""name"":""Siouxsie And The Banshees""},{""entity_id"":""e3475e08-4408-3461-9445-b770b689b680"",""entity_type"":""artist-station"",""name"":""The Young Dubliners""},{""entity_id"":""fe937a7a-6de4-3d66-80c1-15db24c2ed34"",""entity_type"":""artist-station"",""name"":""The Pogues""},{""entity_id"":""39970313-99da-3bb4-bebc-5b69de827e42"",""entity_type"":""artist-station"",""name"":""Roxy Music""},{""entity_id"":""48ca4fb4-b731-3f21-88a0-ca163418e61f"",""entity_type"":""artist-station"",""name"":""Great Big Sea""},{""entity_id"":""5b00a012-7454-3d03-a3f2-67ea99344b7c"",""entity_type"":""artist-station"",""name"":""Gaelic Storm""},{""entity_id"":""88993dab-2098-3ae7-b13a-d9cf517607fc"",""entity_type"":""artist-station"",""name"":""The Real McKenzies""},{""entity_id"":""b3ece155-54cf-3cf5-bf73-39c556088046"",""entity_type"":""artist-station"",""name"":""Adam & The Ants""},{""entity_id"":""d34acb59-0603-3c34-ad62-c72926dee218"",""entity_type"":""artist-station"",""name"":""Billy Idol""},{""entity_id"":""d8d8fcd7-bef4-35bb-8e72-b9f756eb8bd8"",""entity_type"":""artist-station"",""name"":""Dropkick Murphys""},{""entity_id"":""e570dcfd-b5de-3e60-811c-bed6fa14475e"",""entity_type"":""artist-station"",""name"":""The O'Reillys And The Paddyhats""},{""entity_id"":""ed4d9d4a-f763-33f2-9800-1c941e6354dc"",""entity_type"":""artist-station"",""name"":""Talking Heads""},{""entity_id"":""45673bb2-c334-3e3e-a853-909200cdc1c2"",""entity_type"":""artist-station"",""name"":""The Cure""}]"
98a025fc-8cbb-4a8f-8906-46afc2128f04,"[{""entity_id"":""3122b927-254e-37a7-8168-406a90780925"",""entity_type"":""artist-station"",""name"":""The Neighbourhood""},{""entity_id"":""6bab9505-d9ea-346a-a018-dc924e73e0b1"",""entity_type"":""artist-station"",""name"":""Simple Plan""},{""entity_id"":""906c8534-db1d-3b5b-878a-406f71f77a00"",""entity_type"":""artist-station"",""name"":""Djo""},{""entity_id"":""fe5ef63a-c8bf-38b4-8273-1b53da405969"",""entity_type"":""artist-station"",""name"":""Paramore""},{""entity_id"":""0dc38ded-21a1-30b0-afdb-d583d1a84828"",""entity_type"":""artist-station"",""name"":""Weezer""},{""entity_id"":""21b0eea2-81db-325f-9479-0d8bbbbb5fbe"",""entity_type"":""artist-station"",""name"":""Cigarettes After Sex""},{""entity_id"":""9d29657d-f5f4-38ed-9d38-e26cf6f1a61d"",""entity_type"":""artist-station"",""name"":""Fall Out Boy""},{""entity_id"":""bbbe481d-17dd-3697-9414-9e1819d9c5d1"",""entity_type"":""artist-station"",""name"":""Beach House""},{""entity_id"":""35f6af44-d2e7-330e-b347-3d53deeeb066"",""entity_type"":""artist-station"",""name"":""Cocteau Twins""},{""entity_id"":""3a2abacb-750a-3834-9638-3b6c7b5d5fb4"",""entity_type"":""artist-station"",""name"":""Rob Thomas""},{""entity_id"":""99aa16c5-9e01-3770-b00c-c6479d7e742e"",""entity_type"":""artist-station"",""name"":""My Chemical Romance""},{""entity_id"":""9b826730-ebf0-3118-ba4b-2c41f78f6762"",""entity_type"":""artist-station"",""name"":""Dan + Shay""},{""entity_id"":""bf481851-cffb-3935-b036-69795908b4ec"",""entity_type"":""artist-station"",""name"":""Jimmy Eat World""},{""entity_id"":""11e119a9-2ce7-302e-b3ba-dc402f29ec82"",""entity_type"":""artist-station"",""name"":""Panic! At The Disco""},{""entity_id"":""1cfff827-5833-34c9-a739-cf87b656ec66"",""entity_type"":""artist-station"",""name"":""Train""},{""entity_id"":""48a30adb-854f-33f8-8301-2ad09b2f3e89"",""entity_type"":""artist-station"",""name"":""Beck""},{""entity_id"":""71c20b6d-d11c-3c87-b7e3-69646608b1f6"",""entity_type"":""artist-station"",""name"":""Dashboard Confessional""},{""entity_id"":""a2fe3cc1-9c81-34fe-9e30-ba355caa5815"",""entity_type"":""artist-station"",""name"":""The All-American Rejects""},{""entity_id"":""e27b2d6e-52d5-324a-8c09-e825d79b9c75"",""entity_type"":""artist-station"",""name"":""Milky Chance""},{""entity_id"":""e637c7c2-64b6-3ed7-b30e-836f99eaa25e"",""entity_type"":""artist-station"",""name"":""Tame Impala""}]"
